"FECHA";"EST";"MUNICIPIO";"PARAJE";"TMED";"TMAX";"TMIN";"HRMED";"HRMAX";"HRMIN";"PREC";"RADMED";"VVMED";"VVMAX";"DVMED";"ETO"
28/05/18;"JU42";"Yecla";"Las Moratillas";16,93;23,51;9,1;66,38;92,2;38,55;0,098;223,98;0,88;4,704;275,91;3,64
29/05/18;"JU42";"Yecla";"Las Moratillas";16,58;22,42;11,51;75,23;96;41,92;2,842;245,76;1,12;5,155;148,87;3,87
30/05/18;"JU42";"Yecla";"Las Moratillas";15,83;21,03;11,73;71,92;98,6;41,93;0,098;255,96;1,05;5,478;301,44;3,84
31/05/18;"JU42";"Yecla";"Las Moratillas";17,6;24,57;10,31;59,53;89;30,09;0;251,92;0,88;4,253;222,57;4,09
01/06/18;"JU42";"Yecla";"Las Moratillas";17,94;24,78;9,72;57,39;94,4;31,24;0;352,58;1,32;5,723;145,72;5,34
02/06/18;"JU42";"Yecla";"Las Moratillas";15,62;19,36;10,15;77,98;90,9;57,72;4,802;144,22;1,34;5,821;74,93;2,59
03/06/18;"JU42";"Yecla";"Las Moratillas";16,33;22,73;10,89;73,98;96,8;47,82;29,594;220,58;1,61;5,302;308,25;3,72
04/06/18;"JU42";"Yecla";"Las Moratillas";18,79;23,78;13,66;60,4;86,8;38,41;0;339,43;1,24;4,586;303,04;5,18
05/06/18;"JU42";"Yecla";"Las Moratillas";16,33;20,17;12,65;61,17;79,1;44,73;0;187,14;1,22;3,959;291,89;3,3
06/06/18;"JU42";"Yecla";"Las Moratillas";15,22;18,94;11,01;66,24;88,4;49,37;0,196;226,91;1,18;5,625;291,73;3,45
07/06/18;"JU42";"Yecla";"Las Moratillas";17,15;23,94;9,54;62,96;93,4;33,86;0,098;331,41;1,21;5,076;305,86;4,97
08/06/18;"JU42";"Yecla";"Las Moratillas";19,38;25,83;11,62;61,12;94,7;34,38;0;287,08;1,02;5,37;159,06;4,66
09/06/18;"JU42";"Yecla";"Las Moratillas";18,13;25,17;10,99;64,68;94,4;36,65;0,294;238,49;0,98;5,508;143,01;4,02
10/06/18;"JU42";"Yecla";"Las Moratillas";18,33;23,49;13,5;59,17;89,2;36,6;0,294;206,95;1,13;4,439;307,76;3,73
11/06/18;"JU42";"Yecla";"Las Moratillas";18,18;23,53;11,08;57,25;88,9;38,86;0;298,47;1,27;4,949;306,14;4,68
12/06/18;"JU42";"Yecla";"Las Moratillas";19,23;25,14;11,68;51,29;79,5;30,86;0;340,06;1,54;5,792;305,21;5,53
13/06/18;"JU42";"Yecla";"Las Moratillas";20;26,56;12,77;45,76;80,2;20,27;0;368,19;1,67;5,9;305,5;6,19
14/06/18;"JU42";"Yecla";"Las Moratillas";19,54;27,14;11,89;49,73;78,9;17,2;0;365,19;1,14;5,253;314,28;5,81
15/06/18;"JU42";"Yecla";"Las Moratillas";20,75;29,9;11,1;56,69;90,9;22,36;0;358,78;0,91;4,528;317,64;5,76
16/06/18;"JU42";"Yecla";"Las Moratillas";21,73;29,57;12,5;53,63;89,7;27,33;0;354,74;1,21;4,332;126,73;5,96
17/06/18;"JU42";"Yecla";"Las Moratillas";22,25;31,18;13,72;51,44;85;22,47;0;355,07;0,88;4,4;138,9;5,89
18/06/18;"JU42";"Yecla";"Las Moratillas";22,31;29,66;14,07;50,62;80,6;24,99;0;355,79;1,09;4,714;87,01;5,97
19/06/18;"JU42";"Yecla";"Las Moratillas";20,61;27,51;11,67;56,11;85,7;34,24;0;354,93;1;4,528;149,17;5,58
20/06/18;"JU42";"Yecla";"Las Moratillas";21,33;29,03;11,1;53,08;88,2;27,04;0;356,64;0,98;3,91;121,05;5,74
21/06/18;"JU42";"Yecla";"Las Moratillas";21,97;29,94;11,38;50,24;88,1;23,52;0;356,98;0,84;3,881;138,53;5,73
22/06/18;"JU42";"Yecla";"Las Moratillas";23,42;31,74;12,75;44,19;74,8;24,33;0;354,79;0,97;3,91;157,52;6,03
23/06/18;"JU42";"Yecla";"Las Moratillas";23,39;30,85;13,79;46,63;73,7;25,65;0;349,88;1,12;4,88;140,98;6,06
24/06/18;"JU42";"Yecla";"Las Moratillas";23,75;33,35;14,4;61,4;93,8;25,24;0;340,28;1,06;4,959;104,72;6,1
25/06/18;"JU42";"Yecla";"Las Moratillas";24,3;33,59;15,54;59,57;94,7;24,97;0;322,03;0,86;5,194;134,01;5,75
26/06/18;"JU42";"Yecla";"Las Moratillas";23,88;31,94;16,39;51,84;90,9;23,4;0;325;0,99;4,273;130,44;5,8
27/06/18;"JU42";"Yecla";"Las Moratillas";23,75;32,45;13,96;44,28;69,98;23,89;0;343,74;0,99;5,655;148,98;6,02
28/06/18;"JU42";"Yecla";"Las Moratillas";23,51;30,68;14,96;50,58;78,7;28,09;0;287,53;1,01;5,361;135,56;5,25
29/06/18;"JU42";"Yecla";"Las Moratillas";23,26;29,18;18,98;61,78;84,3;38,41;0;311,48;1,54;5,664;95,06;5,73
30/06/18;"JU42";"Yecla";"Las Moratillas";22,85;29,26;14,99;65,48;93,6;38,68;0;329,02;1,45;5,37;74,09;5,73
01/07/18;"JU42";"Yecla";"Las Moratillas";23,84;32,35;15,59;58,4;92,6;26,01;0;318,61;0,98;4,929;241,62;5,7
02/07/18;"JU42";"Yecla";"Las Moratillas";24,03;31,34;16,9;40,68;64,18;18,74;0;359,69;1,12;5,253;301,79;6,32
03/07/18;"JU42";"Yecla";"Las Moratillas";25,39;33,98;15,67;35,64;64,73;16,44;0;345,75;1,13;4,88;171,73;6,39
04/07/18;"JU42";"Yecla";"Las Moratillas";25;34,84;14,44;37,86;78,4;11,44;0;353,26;1,23;6,056;284,75;6,65
05/07/18;"JU42";"Yecla";"Las Moratillas";23,91;30,49;17,05;35,63;60,88;18,31;0;358,06;1,51;4,704;312,51;6,63
06/07/18;"JU42";"Yecla";"Las Moratillas";22,72;30,06;13,36;48,55;80,8;22,43;0;352,79;1,23;5,37;140,16;6,07
07/07/18;"JU42";"Yecla";"Las Moratillas";22,12;29,63;12,06;46,59;72,4;22,38;0;294,61;0,99;4,724;147,22;5,18
08/07/18;"JU42";"Yecla";"Las Moratillas";23,85;32,93;13,85;49,54;84,8;23,33;0;343,7;0,93;4,263;142,17;5,96
09/07/18;"JU42";"Yecla";"Las Moratillas";25,47;34,17;14,51;39,6;79;17,71;0;347,32;1,08;6,164;159,63;6,31
10/07/18;"JU42";"Yecla";"Las Moratillas";25,88;35,6;14,91;38,44;61,62;14,8;0;327,95;0,91;5,116;196,93;6,01
11/07/18;"JU42";"Yecla";"Las Moratillas";25,44;34,67;16,32;50,75;80,8;20,05;0;331,99;1,16;7,62;133,32;6,31
12/07/18;"JU42";"Yecla";"Las Moratillas";24,43;34,17;15,76;61,9;95;15,06;0;335,55;1,02;5,37;90,72;6,12
13/07/18;"JU42";"Yecla";"Las Moratillas";23,5;28,96;17,06;70,67;93,2;48,05;0;280,25;1,74;5,821;59,6;5,15
14/07/18;"JU42";"Yecla";"Las Moratillas";25,86;34,72;15,42;54,92;95,4;20,3;0;342,08;0,93;4,959;171,9;6,13
15/07/18;"JU42";"Yecla";"Las Moratillas";26,51;35,4;16,14;38,94;82;13,05;0;314,13;1,16;5,508;234,16;6,18
16/07/18;"JU42";"Yecla";"Las Moratillas";24,59;31,08;18,71;31,58;50,42;17,15;0;348,75;2,08;6,88;296,27;7,27
17/07/18;"JU42";"Yecla";"Las Moratillas";23,71;31,04;13,63;35,59;56,59;18,69;0;341,13;1,18;6,331;150,16;6,01
18/07/18;"JU42";"Yecla";"Las Moratillas";23,76;32,18;14,52;45,55;73,6;24,12;0;323,34;0,91;4,185;133,32;5,62
19/07/18;"JU42";"Yecla";"Las Moratillas";25,53;36,36;13,38;46,7;79,3;14,37;0;335,22;0,86;4,528;202,1;6,01
20/07/18;"JU42";"Yecla";"Las Moratillas";26,54;35,96;15,66;36,74;84,7;9,76;0;320,39;0,77;4,312;282,1;5,73
21/07/18;"JU42";"Yecla";"Las Moratillas";24,66;33,31;15,98;52,23;85,5;17,9;0;325,02;1,13;4,802;158,22;6,01
22/07/18;"JU42";"Yecla";"Las Moratillas";23,34;28,54;18,18;71,35;94,6;44,24;0;277,59;1,34;5,459;93,49;4,96
23/07/18;"JU42";"Yecla";"Las Moratillas";24,92;32,42;16,38;56,59;95,1;26,15;0;337,03;1,02;4,537;150,02;5,91
24/07/18;"JU42";"Yecla";"Las Moratillas";25,97;36,2;15,13;43,49;75,3;16,24;0;356,2;0,78;7,85;226,67;6,13
25/07/18;"JU42";"Yecla";"Las Moratillas";25,08;33,92;15,36;51,11;73,5;20,68;0;354,08;0,98;3,959;118,89;6,17
26/07/18;"JU42";"Yecla";"Las Moratillas";25,8;34,11;18,75;57,1;90,8;23,75;0;302,74;0,89;3,92;126,13;5,59
27/07/18;"JU42";"Yecla";"Las Moratillas";25,22;34,99;14,52;44,99;74,8;21,14;0;352,04;0,99;4,91;151,67;6,22
28/07/18;"JU42";"Yecla";"Las Moratillas";27,36;36,74;17,43;33,77;65,05;13,62;0;357,65;0,98;3,763;277,9;6,47
29/07/18;"JU42";"Yecla";"Las Moratillas";26,34;35,78;15,16;30,77;56,76;13,42;0;357,45;0,97;4,547;293,72;6,28
30/07/18;"JU42";"Yecla";"Las Moratillas";26,73;35,68;16,74;26,88;51,25;13,28;0;350,77;1,04;5,449;194,71;6,32
31/07/18;"JU42";"Yecla";"Las Moratillas";26,51;35,14;15,65;36,84;63,69;19,19;0;348,12;1,06;4,988;160,27;6,27
01/08/18;"JU42";"Yecla";"Las Moratillas";25,69;34,87;14,51;39,26;64,92;18,13;0;343,93;0,82;4,302;140,52;5,85
02/08/18;"JU42";"Yecla";"Las Moratillas";26,25;35,38;15,46;43,78;64,3;25,85;0;333,63;0,88;4,684;143,24;5,9
03/08/18;"JU42";"Yecla";"Las Moratillas";27,45;37,45;17,09;46,66;73;20,31;0;332,82;1,01;5,478;144,91;6,27
04/08/18;"JU42";"Yecla";"Las Moratillas";26,71;35,97;16,86;48,42;76,8;22,45;0;319,85;0,89;4,91;152,09;5,83
05/08/18;"JU42";"Yecla";"Las Moratillas";26,66;34,25;16,64;43,62;64,92;27,95;0;320,97;1,16;4,998;151,12;5,97
06/08/18;"JU42";"Yecla";"Las Moratillas";27,59;36,11;20,07;43,92;64,19;22,88;0;284,83;0,97;8;125,2;5,61
07/08/18;"JU42";"Yecla";"Las Moratillas";25,67;33,21;16,69;50,19;72,1;33,37;0;293,99;1,07;6,203;136,9;5,43
08/08/18;"JU42";"Yecla";"Las Moratillas";23,9;32,96;17,13;58,63;77,9;33;0,49;231,43;0,99;6,301;140,15;4,6
09/08/18;"JU42";"Yecla";"Las Moratillas";25,4;34,23;16,24;58,96;92,7;22,53;0,098;314,27;1,07;5,155;274,03;5,74
10/08/18;"JU42";"Yecla";"Las Moratillas";23,48;29,28;19,97;72,84;83,5;52,26;0;282,75;2,15;6,615;66,09;5,33
11/08/18;"JU42";"Yecla";"Las Moratillas";24,36;30,64;19,77;69,27;90,6;46,43;0;265,1;1,23;4,606;113,73;4,86
12/08/18;"JU42";"Yecla";"Las Moratillas";24,6;33,02;15,58;58,86;86,6;32,24;0;322,45;1,1;5,155;144,24;5,66
13/08/18;"JU42";"Yecla";"Las Moratillas";26,57;34,74;19,01;59,91;92,2;21,03;0,196;295,13;1,04;5,116;272,89;5,58
14/08/18;"JU42";"Yecla";"Las Moratillas";24,34;33,22;16,76;66,52;88,8;31,94;0;298,08;1,07;5,253;109,53;5,38
15/08/18;"JU42";"Yecla";"Las Moratillas";23,84;30,27;19,82;71,65;85,8;48,14;0;228,24;1,37;4,939;126,64;4,44
16/08/18;"JU42";"Yecla";"Las Moratillas";22,23;26,52;19,25;69,39;84,8;45,07;0;137,47;0,62;4,694;272,33;2,74
17/08/18;"JU42";"Yecla";"Las Moratillas";21,61;27,15;16,97;68,97;82,9;50,14;0,392;188,95;0,91;3,842;123,19;3,45
18/08/18;"JU42";"Yecla";"Las Moratillas";20,86;26,73;15,35;71,94;88,1;51,61;0,098;182,92;0,96;3,734;123,05;3,31
19/08/18;"JU42";"Yecla";"Las Moratillas";22,4;27,81;17,3;63,35;82,8;41,93;0;227,22;1,07;3,989;93,1;4,08
20/08/18;"JU42";"Yecla";"Las Moratillas";21,19;30,19;10,94;54,58;83;30,15;0;301,65;0,85;4,616;162,52;4,77
21/08/18;"JU42";"Yecla";"Las Moratillas";22,11;31,11;12,56;53,44;82,7;27,61;0;305,99;0,88;4,459;166,86;4,95
22/08/18;"JU42";"Yecla";"Las Moratillas";22,83;31,93;13,56;52,49;76,5;26,68;0;280,69;0,78;4,43;174,31;4,67
23/08/18;"JU42";"Yecla";"Las Moratillas";21,22;31,66;14,87;64,68;83;28,89;12,25;194,89;0,96;11,83;336,36;3,96
24/08/18;"JU42";"Yecla";"Las Moratillas";23,24;32,99;14,77;58,34;88,3;24,39;0;263,9;0,74;6,203;280,35;4,53
25/08/18;"JU42";"Yecla";"Las Moratillas";23,19;32,77;15,57;66,92;92,4;24,5;0;247,46;0,89;4,616;94,26;4,5
26/08/18;"JU42";"Yecla";"Las Moratillas";23,9;30,56;19,63;69,39;88,1;43,16;0;274,46;1,23;4,067;98,01;4,87
27/08/18;"JU42";"Yecla";"Las Moratillas";23,93;31,43;18,8;70,91;92,2;38,25;0;240,97;0,69;4,126;136,54;4,16
28/08/18;"JU42";"Yecla";"Las Moratillas";23,46;31,12;16,87;62,37;92,4;33,48;0;205,71;0,91;4,322;134,85;3,9
29/08/18;"JU42";"Yecla";"Las Moratillas";23,07;31,51;14,25;59,85;89,1;32,08;7,644;277,6;1,1;8,29;110,21;4,8
30/08/18;"JU42";"Yecla";"Las Moratillas";23,16;29,23;18,79;72,42;90,6;45,65;0;235,67;1,04;4,057;96,62;4,12
31/08/18;"JU42";"Yecla";"Las Moratillas";22,76;30,07;16,94;72,05;94,2;40,04;0;215,97;0,86;4,449;116,14;3,82
01/09/18;"JU42";"Yecla";"Las Moratillas";23,51;29,75;19,37;66,66;88,4;45,65;0;250,17;1,01;4,998;121,6;4,31
02/09/18;"JU42";"Yecla";"Las Moratillas";23,76;32,05;14,4;59,73;87,2;29,81;0;256,24;0,63;3,675;177,82;4,16
03/09/18;"JU42";"Yecla";"Las Moratillas";22,55;30,44;16,52;73,09;89,7;40,76;2,744;158,15;0,87;8,87;145,4;3,19
04/09/18;"JU42";"Yecla";"Las Moratillas";22,3;30,47;15,68;70,29;93,6;28,67;0,098;247,48;0,7;4,283;90,2;4,02
05/09/18;"JU42";"Yecla";"Las Moratillas";23,14;30,24;17,98;66,09;92,5;27,75;0;213,71;0,61;3,763;210,64;3,62
06/09/18;"JU42";"Yecla";"Las Moratillas";22,2;29,41;15,61;53,5;80,2;25,99;0;265,29;0,89;3,518;295,63;4,29
07/09/18;"JU42";"Yecla";"Las Moratillas";21,45;26,52;18,05;71,24;88,8;45,87;0;214,44;1,24;5,733;99,93;3,71
08/09/18;"JU42";"Yecla";"Las Moratillas";17,73;21,98;14,57;84,72;91,8;66,62;2,842;74,11;0,52;3,636;107,92;1,53
09/09/18;"JU42";"Yecla";"Las Moratillas";18,5;24,04;14,82;84,73;93,3;59,09;7,546;110,46;0,68;6,478;63,13;2,05
10/09/18;"JU42";"Yecla";"Las Moratillas";18,88;23,37;14,41;80,66;93,8;62,94;4,998;198,02;1,48;5,537;49,85;3,07
11/09/18;"JU42";"Yecla";"Las Moratillas";19,89;22,89;17,02;81,58;90,8;71,2;0;142,7;1,41;5,184;60,23;2,46
12/09/18;"JU42";"Yecla";"Las Moratillas";21,21;26,6;16,66;77,31;93;57,61;0;147,26;0,74;3,597;141,43;2,59
13/09/18;"JU42";"Yecla";"Las Moratillas";21,72;29,06;14,86;70,94;92,7;40,48;0;208,17;0,84;4,39;136,84;3,47
14/09/18;"JU42";"Yecla";"Las Moratillas";21,15;27,49;14,58;71,13;92,4;44,54;0;217,45;0,72;3,959;130,58;3,36
15/09/18;"JU42";"Yecla";"Las Moratillas";18,81;20,51;16,18;84,97;91,4;74,6;4,606;79,15;0,89;3,391;72,98;1,58
16/09/18;"JU42";"Yecla";"Las Moratillas";20,16;26,92;14,72;77,28;93,2;50,52;0,098;206,73;0,72;4,038;130,5;3,15
17/09/18;"JU42";"Yecla";"Las Moratillas";20,08;24,85;15,43;79,58;91,8;60,68;0;125,35;0,72;3,763;105,18;2,21
18/09/18;"JU42";"Yecla";"Las Moratillas";20,55;27,53;15,83;78,32;93,5;48,97;11,266;166,42;0,62;5,38;101,5;2,73
19/09/18;"JU42";"Yecla";"Las Moratillas";20,65;26,72;14,81;74,91;93,7;47,21;0,196;222,78;0,77;3,685;77,73;3,31
20/09/18;"JU42";"Yecla";"Las Moratillas";21,24;28,58;15,44;73,92;94,2;43,56;0,098;211,38;0,56;3,009;169,15;3,18
21/09/18;"JU42";"Yecla";"Las Moratillas";21,92;30,61;14,6;70,86;93,3;38,04;0,098;193,87;0,66;3,42;270,99;3,18
22/09/18;"JU42";"Yecla";"Las Moratillas";22,53;31,27;15,52;68,04;92,8;33,71;0,098;219,18;0,59;3,273;206,97;3,4
23/09/18;"JU42";"Yecla";"Las Moratillas";22,74;31,2;14,64;61,31;90;31,47;0;227,15;0,55;3,097;198,85;3,4
24/09/18;"JU42";"Yecla";"Las Moratillas";22,48;30,62;14,96;62,93;83,7;36,04;0;215,61;0,74;3,263;121,28;3,43
25/09/18;"JU42";"Yecla";"Las Moratillas";20,59;26,31;17,52;76,97;88,2;53,75;0,098;209,39;2;6,027;65,6;3,63
26/09/18;"JU42";"Yecla";"Las Moratillas";18,24;21,27;16,72;80,52;88,4;69,35;0,098;96,6;1,65;5,988;59,16;1,96
27/09/18;"JU42";"Yecla";"Las Moratillas";18,38;22,85;12,89;75,36;89,4;51,22;0;201,42;1,43;5,018;64,82;3
28/09/18;"JU42";"Yecla";"Las Moratillas";17,01;24,9;9,82;71,32;93,4;41,26;0,196;221,67;0,72;4,518;233,7;2,9
29/09/18;"JU42";"Yecla";"Las Moratillas";17,43;26,59;9,4;61,58;91,4;24,67;0,098;223,38;0,72;3,401;213,08;3,03
30/09/18;"JU42";"Yecla";"Las Moratillas";17,35;28,05;7,33;59,57;88,3;23,57;0;216,51;0,59;2,911;192,64;2,88
01/10/18;"JU42";"Yecla";"Las Moratillas";17,89;27,41;9,98;60,8;87,3;15,46;0;215,89;0,79;4,616;9,58;3,09
02/10/18;"JU42";"Yecla";"Las Moratillas";15,3;23,74;6,428;63,12;89,3;34,18;0;216,74;0,59;4,224;246,11;2,6
03/10/18;"JU42";"Yecla";"Las Moratillas";16,18;25,24;7,33;55,65;83,2;29,26;0;221;0,67;5,145;98,68;2,77
04/10/18;"JU42";"Yecla";"Las Moratillas";16,25;25,66;7,32;63,19;87,7;35,4;0;225,23;0,69;4,655;158,18;2,8
05/10/18;"JU42";"Yecla";"Las Moratillas";16,6;24,71;8,7;70,72;90,9;40,35;0;207,8;0,72;3,528;132,74;2,65
06/10/18;"JU42";"Yecla";"Las Moratillas";18,5;28,46;10,54;64,53;93,4;24,54;0,098;187,54;0,7;4,684;260,87;2,76
07/10/18;"JU42";"Yecla";"Las Moratillas";18,04;25,13;10,41;50,65;69,98;28,99;0;223,2;1,25;5,292;337,5;3,27
08/10/18;"JU42";"Yecla";"Las Moratillas";15,15;20,57;10,61;57,51;82,3;40,36;0,098;187,46;0,99;5,341;90,1;2,46
09/10/18;"JU42";"Yecla";"Las Moratillas";13;16,55;9,86;80,87;90,4;62,26;1,372;87,09;1,25;5,214;64,43;1,52
10/10/18;"JU42";"Yecla";"Las Moratillas";15,55;22,26;10,01;77,37;92,1;50,09;0;170,7;0,52;2,989;150,71;2,07
11/10/18;"JU42";"Yecla";"Las Moratillas";16,85;22,94;11,01;78,52;93,1;54,47;0;135,36;0,45;2,901;175,24;1,82
12/10/18;"JU42";"Yecla";"Las Moratillas";18,04;25,79;10,81;71,72;91,6;48,2;0,098;175,15;0,62;2,842;153,66;2,3
13/10/18;"JU42";"Yecla";"Las Moratillas";17,21;25,02;9,83;73,71;90,4;50,57;0;202,68;0,72;4,302;140,28;2,46
14/10/18;"JU42";"Yecla";"Las Moratillas";13,39;18,76;10,47;81,08;92,4;57,83;5,88;71,11;1,07;5,645;284,8;1,46
15/10/18;"JU42";"Yecla";"Las Moratillas";13,26;17,63;10,29;58,84;73,9;34,73;0;173,65;1,87;5,576;289,95;2,68
16/10/18;"JU42";"Yecla";"Las Moratillas";13,57;19,83;8,78;72,16;88;50,13;0;187,09;1,05;5,86;53,76;2,18
17/10/18;"JU42";"Yecla";"Las Moratillas";14,29;21,21;9,08;72,62;89,9;46,02;0;149,57;0,68;3,675;355,51;1,87
18/10/18;"JU42";"Yecla";"Las Moratillas";11,24;16,23;6,768;86,32;91,6;73,6;3,822;71,18;0,7;4,616;7,8;1,09
19/10/18;"JU42";"Yecla";"Las Moratillas";13,47;18,3;8,92;82,46;92,7;59,66;0,392;101,15;0,55;3,028;109,94;1,36
20/10/18;"JU42";"Yecla";"Las Moratillas";15,05;18,46;10,28;83,63;91,3;74,6;0,49;112,51;2,4;7,82;59,37;1,67
21/10/18;"JU42";"Yecla";"Las Moratillas";16,54;19,99;11,87;81,62;91,1;68,69;0;132,89;1,88;5,753;58,78;1,89
22/10/18;"JU42";"Yecla";"Las Moratillas";15,31;22,45;9,41;79,41;93;52,27;0,196;166,5;1,14;5,488;45,97;2,12
23/10/18;"JU42";"Yecla";"Las Moratillas";14,47;20,92;9,55;79,46;92,7;51,31;0;140,2;0,4;2,92;124,76;1,55
24/10/18;"JU42";"Yecla";"Las Moratillas";15,57;25,36;8,91;63,55;92,5;25,36;0;182,96;0,78;2,92;293,11;2,24
25/10/18;"JU42";"Yecla";"Las Moratillas";15,41;26,68;7,42;50,17;73,4;18,79;0;189,21;0,82;3,165;279,07;2,38
26/10/18;"JU42";"Yecla";"Las Moratillas";14,51;24,08;5,647;56,61;80,6;25,16;0;154,05;0,86;4,439;285,56;2,11
27/10/18;"JU42";"Yecla";"Las Moratillas";12,83;17,17;6,918;72,27;85,5;53,5;3,136;95,97;1,32;5,9;289,05;1,57
28/10/18;"JU42";"Yecla";"Las Moratillas";6,26;9,79;3,263;63,61;79,8;46,78;0;145,17;1,53;5,018;304,14;1,51
29/10/18;"JU42";"Yecla";"Las Moratillas";5,9;10,07;1,7;54,27;70,1;35,2;0;151,49;3,31;9,92;287,42;2,26
30/10/18;"JU42";"Yecla";"Las Moratillas";6,98;9,71;2,515;75,57;90,8;58,47;4,508;32,56;1,17;5,792;145,27;0,94
31/10/18;"JU42";"Yecla";"Las Moratillas";7,33;10,81;3,856;75,28;90,9;57,55;1,96;128,48;1,54;7,39;248,51;1,31
01/11/18;"JU42";"Yecla";"Las Moratillas";7,04;13,54;1,225;75,37;89,5;53,18;0;163,34;1,2;5,468;307,74;1,43
02/11/18;"JU42";"Yecla";"Las Moratillas";11,17;16,58;5,707;65,84;82,6;53,61;0;126,87;1,83;8,08;319,6;1,76
03/11/18;"JU42";"Yecla";"Las Moratillas";8,24;15,82;1,855;67,4;87,4;36,98;0;162,48;0,65;2,969;284,08;1,34
04/11/18;"JU42";"Yecla";"Las Moratillas";8,61;18,31;0,567;66,09;86,6;40;0;164,81;1,17;5,116;309,2;1,74
05/11/18;"JU42";"Yecla";"Las Moratillas";6,79;9,88;2,839;79,65;87,5;66,86;1,176;26,81;0,81;4,831;280,33;0,77
06/11/18;"JU42";"Yecla";"Las Moratillas";8,86;12,36;4,965;61,29;77,6;47,74;0;127,7;2,2;7,47;275,6;1,72
07/11/18;"JU42";"Yecla";"Las Moratillas";10,08;16,91;1,676;69,22;87;48,76;0;134,65;1,21;5,361;274,64;1,49
08/11/18;"JU42";"Yecla";"Las Moratillas";11,21;17,49;4,161;78,29;90,9;58,56;7,154;138,24;0,82;4,361;153,06;1,28
09/11/18;"JU42";"Yecla";"Las Moratillas";8,84;11,06;6,567;68,88;88,2;59,14;0,098;111,3;3,18;9,95;294,7;1,53
10/11/18;"JU42";"Yecla";"Las Moratillas";11,16;16,93;8,36;71,69;82,9;57,01;0;121,53;1,37;5,449;308,4;1,48
11/11/18;"JU42";"Yecla";"Las Moratillas";12,64;20,35;6,227;72,07;89,9;43,72;0;152,38;0,85;4,547;127,64;1,49
12/11/18;"JU42";"Yecla";"Las Moratillas";10,35;17,56;3,864;82,21;90,2;62,61;0,098;116,26;1,13;4,547;47,14;1,25
13/11/18;"JU42";"Yecla";"Las Moratillas";11,3;15,3;7,29;85,03;92,7;72,5;0,098;75,55;1,31;6,566;43,61;1,02
14/11/18;"JU42";"Yecla";"Las Moratillas";13,24;15,65;11,78;82,44;87,4;72,6;0;72,65;2,75;6,213;50,82;1,37
15/11/18;"JU42";"Yecla";"Las Moratillas";12,73;14,4;11,22;86,02;90,2;78,5;10,388;54,88;2,18;6,135;54,17;1,04
16/11/18;"JU42";"Yecla";"Las Moratillas";12,65;14,25;11,03;86,41;90,7;79,9;1,274;58,2;1,68;5,939;60,03;0,95
17/11/18;"JU42";"Yecla";"Las Moratillas";12,09;14,53;10,19;82,83;88,3;71,5;0;77,88;1,34;3,959;65,56;1,05
18/11/18;"JU42";"Yecla";"Las Moratillas";10,24;12,19;8,54;85,49;91,8;77,8;0;45,06;1,5;5,968;62,06;0,84
19/11/18;"JU42";"Yecla";"Las Moratillas";10,06;10,82;9,13;82,4;87,9;77;3,136;26,07;1,63;6,674;12,08;0,85
20/11/18;"JU42";"Yecla";"Las Moratillas";9,41;11,84;6,923;77,94;88,3;66,45;0,98;74,5;1,33;5,331;249,06;0,97
21/11/18;"JU42";"Yecla";"Las Moratillas";9,04;14,46;3,576;74,6;87,2;55,25;0;75,87;0,67;4,616;293,64;0,9
22/11/18;"JU42";"Yecla";"Las Moratillas";8,71;12,5;5,875;81,19;89,6;63,52;0;52,86;0,38;2,136;63,82;0,7
23/11/18;"JU42";"Yecla";"Las Moratillas";8,96;11,68;4,964;82,6;91,3;69,29;3,038;53,56;1,1;5,694;309,96;0,82
24/11/18;"JU42";"Yecla";"Las Moratillas";5,82;11,68;0,118;75,37;90,4;52,93;0,196;136,81;1,34;5,645;305,66;1,04
25/11/18;"JU42";"Yecla";"Las Moratillas";9,62;15,24;4,091;70,98;84,2;56,96;0,098;97,8;1,39;8,43;268,22;1,18
26/11/18;"JU42";"Yecla";"Las Moratillas";9,5;11,5;7,24;66,49;80,2;53,33;0,196;94,27;3,37;10,91;291,96;1,67
27/11/18;"JU42";"Yecla";"Las Moratillas";8;13,85;4,742;66,18;76,6;45,89;0;130,2;2,15;6,164;303,76;1,61
28/11/18;"JU42";"Yecla";"Las Moratillas";8,22;16,37;2,448;59,31;85,2;26,38;0;129,41;1,44;5,527;302,95;1,59
29/11/18;"JU42";"Yecla";"Las Moratillas";6,93;18,67;-2,1;53,88;78,9;18,64;0;132,69;0,99;3,067;300,05;1,45
30/11/18;"JU42";"Yecla";"Las Moratillas";8,02;11,65;4,303;69,85;86,3;55,38;0;107,63;2,09;8,85;305,2;1,22
01/12/18;"JU42";"Yecla";"Las Moratillas";6,99;13,23;1,057;67,17;83,7;45,71;0;117,98;1,75;5,87;302,47;1,31
02/12/18;"JU42";"Yecla";"Las Moratillas";10,58;17,51;4,809;61,64;80,5;37,55;0;122,86;1,54;6,566;307,61;1,55
03/12/18;"JU42";"Yecla";"Las Moratillas";12,31;19,76;8,46;51,13;67,84;30,34;0;126,57;2;6,292;304,69;2,23
04/12/18;"JU42";"Yecla";"Las Moratillas";11,48;22,5;4,289;58,18;79,9;33,99;0;125,45;0,82;3,156;288,11;1,3
05/12/18;"JU42";"Yecla";"Las Moratillas";11,78;24,1;3,431;62,47;84,1;29,92;0;128,94;0,98;3,224;290,89;1,56
